region,distrito,municipio_escolar,codigo_escuela,nombre_escuela,matricula5_17,matricula5_17bnp
BAYAMON,OROCOVIS,OROCOVIS,12740,S. U. SALTOS CABRAS,218,186
BAYAMON,OROCOVIS,OROCOVIS,12765,S. U. SANAMUERTOS,310,258
BAYAMON,OROCOVIS,OROCOVIS,14340,SUPERIOR ALBERTO MELENDEZ TORRES,411,292
BAYAMON,OROCOVIS,OROCOVIS,14357,JOSE ROJAS CORTES,499,389
BAYAMON,OROCOVIS,OROCOVIS,17871,NELIDA MELENDEZ MELENDEZ (ELEM. URBANA),405,293
BAYAMON,TOA BAJA,CATAnO,70714,PUENTE BLANCO,114,108
BAYAMON,TOA BAJA,CATAnO,70722,HORACE MANN,147,108
BAYAMON,TOA BAJA,CATAnO,70755,ISAAC DEL ROSARIO,464,326
BAYAMON,TOA BAJA,CATAnO,70763,RAFAEL CORDERO,495,416
BAYAMON,TOA BAJA,CATAnO,70771,JOSE A. NIEVES,166,156
BAYAMON,TOA BAJA,CATAnO,70797,ROSENDO MATIENZO CINTRON,371,322
BAYAMON,TOA BAJA,CATAnO,70805,ONOFRE CARBALLEIRA,425,392
BAYAMON,TOA BAJA,CATAnO,70813,FRANCISCO OLLER,486,396
BAYAMON,TOA BAJA,CATAnO,70821,TEODORO ROOSEVELT,162,136
BAYAMON,TOA BAJA,CATAnO,70839,RAMON B. LOPEZ,106,97
BAYAMON,TOA BAJA,CATAnO,73668,MERCEDES GARCIA DE COLORADO,388,339
BAYAMON,TOA BAJA,TOA ALTA,71365,VIOLANTA JIMENEZ,326,269
BAYAMON,TOA BAJA,TOA ALTA,71373,JOSE PABLO MORALES,404,353
BAYAMON,TOA BAJA,TOA ALTA,71381,NICOLAS SEVILLA,515,411
BAYAMON,TOA BAJA,TOA ALTA,71399,JOSE MARIA DEL VALLE,320,270
BAYAMON,TOA BAJA,TOA ALTA,71407,JOSE DE DIEGO,250,185
BAYAMON,TOA BAJA,TOA ALTA,71415,LUIS MUNOZ RIVERA,148,132
BAYAMON,TOA BAJA,TOA ALTA,71423,SECUNDINO DIAZ,171,135
BAYAMON,TOA BAJA,TOA ALTA,71431,VIRGILIO MORALES,109,98
BAYAMON,TOA BAJA,TOA ALTA,71449,ALEJANDRO CRUZ (GALATEO PARCELAS),145,124
BAYAMON,TOA BAJA,TOA ALTA,71456,MERCED MARCANO,156,121
BAYAMON,TOA BAJA,TOA ALTA,71464,HERACLIO H. RIVERA COLON,229,214
BAYAMON,TOA BAJA,TOA ALTA,71472,MANUEL VELILLA,286,248
BAYAMON,TOA BAJA,TOA ALTA,71480,FELIPE DIAZ GONZALEZ,315,184
BAYAMON,TOA BAJA,TOA ALTA,73890,MARIA C. OSORIO,650,470
BAYAMON,TOA BAJA,TOA ALTA,74864,ABELARDO DIAZ ALFARO (INT. PINAS),471,368
BAYAMON,TOA BAJA,TOA ALTA,77651,TOMAS MASSO RIVERA MORALES,605,439
BAYAMON,TOA BAJA,TOA ALTA,78931,ADELA ROLON FUENTES,838,581
BAYAMON,TOA BAJA,TOA BAJA,71498,LUIS M. SANTIAGO,242,213
BAYAMON,TOA BAJA,TOA BAJA,71506,JOSE NEVAREZ LANDRON,613,539
BAYAMON,TOA BAJA,TOA BAJA,71514,ADOLFINA IRIZARRY DE PUIG,467,391
BAYAMON,TOA BAJA,TOA BAJA,71522,JOSE ROBLES OTERO,312,284
BAYAMON,TOA BAJA,TOA BAJA,71530,ALTINENCIA VALLE,563,500
BAYAMON,TOA BAJA,TOA BAJA,71548,JOSE NEVAREZ LOPEZ,225,193
BAYAMON,TOA BAJA,TOA BAJA,71563,ERNESTO JUAN FONFRIAS RIVERA,163,97
BAYAMON,TOA BAJA,TOA BAJA,71571,ERNESTINA BRACERO,386,347
BAYAMON,TOA BAJA,TOA BAJA,71589,ELEMENTAL ANTONIA SAEZ IRIZARRY,286,240
BAYAMON,TOA BAJA,TOA BAJA,71597,JOHN F. KENNEDY,344,262
BAYAMON,TOA BAJA,TOA BAJA,71605,MARIA LIBERTAD GOMEZ,376,287
BAYAMON,TOA BAJA,TOA BAJA,71613,LORENCITA RAMIREZ DE ARRELLANO,225,172
BAYAMON,TOA BAJA,TOA BAJA,71621,AMALIA LOPEZ DE VILA,269,232
BAYAMON,TOA BAJA,TOA BAJA,71639,DELIA DAVILA DE CABAN,298,209
BAYAMON,TOA BAJA,TOA BAJA,71647,DR. EFRAIN SANCHEZ HIDALGO,418,296
BAYAMON,TOA BAJA,TOA BAJA,71654,INTERMEDIA BASILIO MILAN HERNANDEZ,506,361
BAYAMON,TOA BAJA,TOA BAJA,71662,CARMEN BARROSO MORALES,271,228
BAYAMON,TOA BAJA,TOA BAJA,71670,PEDRO ALBIZU CAMPOS,723,428
BAYAMON,TOA BAJA,TOA BAJA,71704,FRANCISCA DAVILA SEMPRIT ELEMENTAL,197,173
BAYAMON,TOA BAJA,TOA BAJA,74039,MARIA TERESA PINEIRO,235,196
BAYAMON,TOA BAJA,TOA BAJA,74476,MARIA J. CORREDOR RIVERA,313,230
BAYAMON,TOA BAJA,TOA BAJA,77453,FRANCISCA DAVILA SEMPRIT INTERMEDIA,370,327
BAYAMON,TOA BAJA,TOA BAJA,78832,MARTIN GARCIA GIUSTI,460,349
CAGUAS,BARRANQUITAS,AIBONITO,20214,S. U. PASTO,256,209
CAGUAS,BARRANQUITAS,AIBONITO,20255,RAFAEL PONT FLORES,381,296
CAGUAS,BARRANQUITAS,AIBONITO,20263,FEDERICO DEGETAU I,353,270
CAGUAS,BARRANQUITAS,AIBONITO,20289,LLANOS ADENTRO (ESPECIALIZADA BILINGUE),172,72
CAGUAS,BARRANQUITAS,AIBONITO,20297,LLANOS CARRETERA (INTERMEDIA IDIOMAS),109,29
CAGUAS,BARRANQUITAS,AIBONITO,20305,ELEMENTAL RABANAL,358,246
CAGUAS,BARRANQUITAS,AIBONITO,20321,S. U. JOSE CELSO BARBOSA,615,425
CAGUAS,BARRANQUITAS,AIBONITO,20339,S. U. CARMEN ZENAIDA VEGA (LA PLATA) ,260,197
CAGUAS,BARRANQUITAS,AIBONITO,20354,SUCESION TORRES,179,155
CAGUAS,BARRANQUITAS,AIBONITO,20362,DR. JOSE N. GANDARA,518,335
CAGUAS,BARRANQUITAS,AIBONITO,22830,ROSARIO BELBER,17,14
CAGUAS,BARRANQUITAS,AIBONITO,27565,BONIFACIO SANCHEZ (GANDARA),330,181
CAGUAS,BARRANQUITAS,AIBONITO,28076,DRA.CARMEN DELIA COLON MARTINEZ,246,181
CAGUAS,BARRANQUITAS,BARRANQUITAS,20388,CANABON ABAJO,117,103
CAGUAS,BARRANQUITAS,BARRANQUITAS,20396,JOSE COLON GONZALEZ,427,297
CAGUAS,BARRANQUITAS,BARRANQUITAS,20404,PETROAMERICA PAGAN,273,221
CAGUAS,BARRANQUITAS,BARRANQUITAS,20412,EL FARALLON,181,147
CAGUAS,BARRANQUITAS,BARRANQUITAS,20420,JOSE BERRIOS BERDECIA (INT. URBANA),239,173
CAGUAS,BARRANQUITAS,BARRANQUITAS,20453,PABLO FUENTES RIVERA,159,129
CAGUAS,BARRANQUITAS,BARRANQUITAS,20461,STEPHEN S. HUSSE (LA VEGA),211,166
CAGUAS,BARRANQUITAS,BARRANQUITAS,20479,INOCENCIO CINTRON ZAYAS,124,93
CAGUAS,BARRANQUITAS,BARRANQUITAS,20511,SINFOROSO APONTE,192,161
CAGUAS,BARRANQUITAS,BARRANQUITAS,20529,S. U. HELECHAL,278,225
CAGUAS,BARRANQUITAS,BARRANQUITAS,20537,S. U. ANTONIO VAZQUEZ (S.U. LA LOMA),196,177
CAGUAS,BARRANQUITAS,BARRANQUITAS,20545,S. U. RAMON T. RIVERA (S.U. LAJITA),258,221
CAGUAS,BARRANQUITAS,BARRANQUITAS,20552,FEDERICO DEGETAU (S.U. PALO HINCADO),611,457
CAGUAS,BARRANQUITAS,BARRANQUITAS,20560,PABLO COLON BERDECIA  SUP. VOC.,679,544
CAGUAS,BARRANQUITAS,BARRANQUITAS,26021,LUIS MUNOZ MARIN,616,442
CAGUAS,BARRANQUITAS,BARRANQUITAS,28456,INTERMEDIA BO. QUEBRADILLAS,253,181
CAGUAS,BARRANQUITAS,COMERIO,21725,JUAN ZAMORA,211,165
CAGUAS,BARRANQUITAS,COMERIO,21733,HERMINIO SIERRA,84,72
CAGUAS,BARRANQUITAS,COMERIO,21758,JUANA COLON,460,383
CAGUAS,BARRANQUITAS,COMERIO,21782,MARIA C. HUERTAS(LA PRIETA),95,74
CAGUAS,BARRANQUITAS,COMERIO,21790,PABLO R ORTIZ ROLON,116,69
CAGUAS,BARRANQUITAS,COMERIO,21832,MANUEL CRUZ MACEIRA (ESPECIALIZADA BILINGUE),144,88
CAGUAS,BARRANQUITAS,COMERIO,21840,PINAS ARRIBA,119,92
CAGUAS,BARRANQUITAS,COMERIO,21865,S. U. RAMON ALEJANDRO AYALA,381,306
CAGUAS,BARRANQUITAS,COMERIO,21873,S. U. OSCAR PORRATA DORIA,202,162
CAGUAS,BARRANQUITAS,COMERIO,21881,S. U. MARIA C. SANTIAGO,208,171
CAGUAS,BARRANQUITAS,COMERIO,23655,INES M. MENDOZA DE MUNOZ MARIN,281,248
CAGUAS,BARRANQUITAS,COMERIO,26005,LUIS MUNOZ MARIN,291,231
CAGUAS,BARRANQUITAS,COMERIO,26815,CENTRO IMPEDIMENTOS SEVEROS,7,7
CAGUAS,BARRANQUITAS,COMERIO,28100,CLAUDIO FERRER COTTO,235,221
CAGUAS,BARRANQUITAS,COMERIO,28530,SUPERIOR VOCACIONAL NUEVA,209,162
CAGUAS,CIDRA,---,22772,ESPECIALIZADA BELLAS ARTES,40,21
CAGUAS,CIDRA,AGUAS BUENAS,20032,EZEQUIEL RAMOS LASANTA,146,122
CAGUAS,CIDRA,AGUAS BUENAS,20040,JOSE R. GONZALEZ,116,94
CAGUAS,CIDRA,AGUAS BUENAS,20065,ALGONSO LOPEZ O'NEILL,123,97
CAGUAS,CIDRA,AGUAS BUENAS,20073,LUIS SANTAELLA,160,129
CAGUAS,CIDRA,AGUAS BUENAS,20081,RAMON L. RIVERA (JUAN ASENCIO),120,79
CAGUAS,CIDRA,AGUAS BUENAS,20107,LUIS T BALINAS,306,236
CAGUAS,CIDRA,AGUAS BUENAS,20115,MULITAS ALVELO,110,71
CAGUAS,CIDRA,AGUAS BUENAS,20172,S. U.  BAYAMONCITO,356,251
CAGUAS,CIDRA,AGUAS BUENAS,20180,S. U. SUMIDERO (CARMEN D.ORTIZ ORTIZ),566,469
CAGUAS,CIDRA,AGUAS BUENAS,23564,DR. GUSTAVO MUNOZ DIAZ,208,176
CAGUAS,CIDRA,AGUAS BUENAS,23580,SANTA CLARA,164,126
CAGUAS,CIDRA,AGUAS BUENAS,25783,LUIS MUNOZ MARIN,232,187
CAGUAS,CIDRA,AGUAS BUENAS,27540,DR. PEDRO ALBIZU CAMPOS,374,278
CAGUAS,CIDRA,AGUAS BUENAS,28571,SUPERIOR URBANA DE AGUAS BUENAS,848,584
CAGUAS,CIDRA,CAYEY,21089,BENIGNO FERNANDEZ GARCIA,560,413
CAGUAS,CIDRA,CAYEY,21097,BENIGNO CARRION,349,264
CAGUAS,CIDRA,CAYEY,21105,BENJAMIN HARRISON,742,521
CAGUAS,CIDRA,CAYEY,21113,FELIX LUCAS BENET,145,126
CAGUAS,CIDRA,CAYEY,21188,EMERITA LEON ELEMENTAL,174,148
CAGUAS,CIDRA,CAYEY,21196,INTERMEDIA EMERITA LEON,126,97
CAGUAS,CIDRA,CAYEY,21212,S. U. GERARDO SELLES SOLA,281,214
CAGUAS,CIDRA,CAYEY,21279,LUIS MUNOZ RIVERA,320,270
CAGUAS,CIDRA,CAYEY,21287,JULIO VIZCARRONDO,98,82
CAGUAS,CIDRA,CAYEY,21303,JOSE G. PADILLA,116,91
CAGUAS,CIDRA,CAYEY,21337,AGUSTIN FERNANDEZ COLON,215,183
CAGUAS,CIDRA,CAYEY,21345,S. U. REXFORD GUY TUGWELL,126,112
CAGUAS,CIDRA,CAYEY,21352,S. U. EUGENIO MARIA DE HOSTOS,209,154
CAGUAS,CIDRA,CAYEY,21360,RAMON FRADE,253,153
CAGUAS,CIDRA,CAYEY,21386,CONSUELO LOPEZ BENET,132,111
CAGUAS,CIDRA,CAYEY,21394,SALVADOR BRAU (PRE-VOCACIONAL),127,98
CAGUAS,CIDRA,CAYEY,23218,ELEMENTAL MIGUEL MELENDEZ MUNOZ,330,162
CAGUAS,CIDRA,CAYEY,23531,SUPERIOR MIGUEL MELENDEZ MUNOZ,663,445
CAGUAS,CIDRA,CAYEY,23887,CENTRO DE ADIEST. VOC. GABRIEL BIBILONI,115,106
CAGUAS,CIDRA,CAYEY,25627,DR. RAMON E. BETANCES,463,331
CAGUAS,CIDRA,CAYEY,27383,VIRGINIA VAZQUEZ MENDOZA,286,198
CAGUAS,CIDRA,CAYEY,28084,SALVADOR BRAU ELEMENTAL,402,252
CAGUAS,CIDRA,CIDRA,21410,S. U. PEDRO DIAZ FONSECA,273,213
CAGUAS,CIDRA,CIDRA,21493,CLEMENCIA MELENDEZ,461,349
CAGUAS,CIDRA,CIDRA,21501,CIPRIAN CASTRODAD,82,49
CAGUAS,CIDRA,CIDRA,21535,CERTENEJAS I,141,100
CAGUAS,CIDRA,CIDRA,21543,S. U. CERTENEJAS II,391,242
CAGUAS,CIDRA,CIDRA,21550,JESUS T. PINERO,409,295
CAGUAS,CIDRA,CIDRA,21576,EDUCACION BILINGUE LUIS MUNOZ IGLESIAS,282,105
CAGUAS,CIDRA,CIDRA,21626,SANTA CLARA (INTERMEDIA),147,121
CAGUAS,CIDRA,CIDRA,21642,S. U. PEDRO M. DOMINICCI,401,274
CAGUAS,CIDRA,CIDRA,21659,S. U. JUAN D. STUBBE,381,294
CAGUAS,CIDRA,CIDRA,26013,ANA J. CANDELAS,600,429
CAGUAS,CIDRA,CIDRA,27557,SUPERIOR VOCACIONAL,690,458
CAGUAS,CIDRA,CIDRA,28365,NUEVA ELEMENTAL BO SANTA CLARA,419,283
CAGUAS,CIDRA,CIDRA,28548,ELEMENTAL URBANA K-6,466,337
CAGUAS,CIDRA,CIDRA,28555,NUEVA ELEMENTAL BO.CEIBA,231,183
CAGUAS,GUAYAMA,ARROYO,24653,ENRIQUE HUYKE (ESPECIALIZADA BILINGUE),269,194
CAGUAS,GUAYAMA,ARROYO,24661,JOSE M. MASSARI,221,184
CAGUAS,GUAYAMA,ARROYO,24679,INTERMEDIA JOSE DE CHOUDENS,339,251
CAGUAS,GUAYAMA,ARROYO,24695,CAYETANO SANCHEZ,141,124
CAGUAS,GUAYAMA,ARROYO,24737,BEATRIZ RODRIGUEZ,164,133
CAGUAS,GUAYAMA,ARROYO,24745,EDMUNDO DEL VALLE,91,83
CAGUAS,GUAYAMA,ARROYO,24752,INTERMEDIA JOSE HORACIO CORA,355,282
CAGUAS,GUAYAMA,ARROYO,26153,DOLORES GONZALEZ,190,127
CAGUAS,GUAYAMA,ARROYO,27714,ADALBERTO SANCHEZ (ELEM. BO. ANCONES),362,284
CAGUAS,GUAYAMA,ARROYO,36053,NATIVIDAD RODRIGUEZ,537,398
CAGUAS,GUAYAMA,GUAYAMA,24760,VICENTE PALES ANES,145,131
CAGUAS,GUAYAMA,GUAYAMA,24778,WASHINGTON II,305,270
CAGUAS,GUAYAMA,GUAYAMA,24786,GENARO CAUTINO (ESPECIALIZADA),362,207
CAGUAS,GUAYAMA,GUAYAMA,24802,LUIS A. RIVERA,287,234
CAGUAS,GUAYAMA,GUAYAMA,24810,RAFAEL LOPEZ LANDRON,454,360
CAGUAS,GUAYAMA,GUAYAMA,24851,CARLOS MARTINEZ BENITEZ,58,47
CAGUAS,GUAYAMA,GUAYAMA,24885,BARTOLO CAUSSADE GONZALEZ,136,112
CAGUAS,GUAYAMA,GUAYAMA,24901,AMALIA MARIN,157,138
CAGUAS,GUAYAMA,GUAYAMA,24927,RAFAEL ANTONIO DELGADO MATEO (OLIMPO - K-6),190,142
CAGUAS,GUAYAMA,GUAYAMA,24950,OSCAR HERNANDEZ GUEVARRA,295,211
CAGUAS,GUAYAMA,GUAYAMA,24968,MARCELA GARCIA CORA,122,102
CAGUAS,GUAYAMA,GUAYAMA,24976,LUIS PALES MATOS,149,146
CAGUAS,GUAYAMA,GUAYAMA,24992,JOSE MUNOZ VAZQUEZ,273,255
CAGUAS,GUAYAMA,GUAYAMA,25007,S. U. JUAN ALEMANY SILVA,262,221
CAGUAS,GUAYAMA,GUAYAMA,25312,SIMON MADERA (ESPECIALIZADA BILINGUE),327,176
CAGUAS,GUAYAMA,GUAYAMA,26336,ADELA BRENES TEXIDOR,537,441
CAGUAS,GUAYAMA,GUAYAMA,26500,WASHINGTON I,304,204
CAGUAS,GUAYAMA,GUAYAMA,27318,FRANCISCO GARCIA BOYRIE,399,316
CAGUAS,GUAYAMA,GUAYAMA,28563,DRA. MARIA SOCORRO LACOT,866,625
CAGUAS,GUAYAMA,SALINAS,27979,ANA HERNANDEZ USERA (COQUI - ELEMENTAL),216,176
CAGUAS,GUAYAMA,SALINAS,28373,SUPERIOR URBANA,352,277
CAGUAS,GUAYAMA,SALINAS,52753,GUILLERMO GODREAU MANATOU,155,113
CAGUAS,GUAYAMA,SALINAS,52761,LAS MAREAS,50,42
CAGUAS,GUAYAMA,SALINAS,52779,LUIS MUNOZ RIVERA (ANEXO ESTELLA),154,125
CAGUAS,GUAYAMA,SALINAS,52795,PARCELAS COCO,299,247
CAGUAS,GUAYAMA,SALINAS,52803,PARCELAS VAZQUEZ,200,170
CAGUAS,GUAYAMA,SALINAS,52811,LAS OCHENTAS,74,54
CAGUAS,GUAYAMA,SALINAS,52829,FRANCISCO M. QUINONES,126,108
CAGUAS,GUAYAMA,SALINAS,52837,GUILERMO GONZALEZ  (PLAYITA),129,96
CAGUAS,GUAYAMA,SALINAS,52852,VICTORIA SANTIAGO COLON(QUEBRADA,147,129
CAGUAS,GUAYAMA,SALINAS,52860,ROMAN BALDORIOTY DE CASTRO,155,119
CAGUAS,GUAYAMA,SALINAS,52886,COQUI INTERMEDIA,165,141
CAGUAS,GUAYAMA,SALINAS,52894,JOSE PADIN,190,141
CAGUAS,GUAYAMA,SALINAS,52902,PEDRO SOTO RIVERA,147,119
CAGUAS,GUAYAMA,SALINAS,52928,WOODROW WILSON,166,114
CAGUAS,GUAYAMA,SALINAS,56820,STELLA MARQUEZ,437,344
CAGUAS,GUAYAMA,SALINAS,57281,EUGENIO GUERRA CRUZ (ESPECIALIZADA DEPORTES),297,144
CAGUAS,GUAYAMA,SALINAS,57835,INTERMEDIA URBANA SALINAS,325,261
CAGUAS,GUAYAMA,SALINAS,58123,SABANA LLANA INTERMEDIA,348,281
CAGUAS,GURABO,CAGUAS I,20578,ABELARDO DIAZ MORALES,529,287
CAGUAS,GURABO,CAGUAS I,20594,NICOLAS AGUAYO ALDEA,359,306
CAGUAS,GURABO,CAGUAS I,20602,AMALIA H. MANGUAL,106,88
CAGUAS,GURABO,CAGUAS I,20610,ANDRES GONZALEZ,125,112
CAGUAS,GURABO,CAGUAS I,20651,MARIA MONTANEZ GOMEZ,145,119
CAGUAS,GURABO,CAGUAS I,20669,PEDRO MILLAN RIVERA,399,238
CAGUAS,GURABO,CAGUAS I,20685,BENITA GONZALEZ,207,161
CAGUAS,GURABO,CAGUAS I,20735,DIEGO VAZQUEZ,178,147
CAGUAS,GURABO,CAGUAS I,20784,JESUS T. PINERO,191,175
CAGUAS,GURABO,CAGUAS I,20933,MIGUEL F. CHIQUES,204,169
CAGUAS,GURABO,CAGUAS I,20982,REPUBLICA DE COSTA RICA,661,464
CAGUAS,GURABO,CAGUAS I,21006,FRANCISCO VALDES,207,183
CAGUAS,GURABO,CAGUAS I,21055,MANUELA TORO MORICE,800,595
CAGUAS,GURABO,CAGUAS I,21063,PEPITA GARRIGA,286,218
CAGUAS,GURABO,CAGUAS I,23150,JARDINES DE CAGUAS,32,25
CAGUAS,GURABO,CAGUAS I,23499,NEREIDA ALICEA CRUZ,181,166
CAGUAS,GURABO,CAGUAS I,23523,RAFAEL QUINONES VIDAL,491,305
CAGUAS,GURABO,CAGUAS I,23606,LUIS CARTAGENA NIEVES,276,217
CAGUAS,GURABO,CAGUAS I,25601,ELOIZA PASCUAL,563,317
CAGUAS,GURABO,CAGUAS I,25619,FELIPE RIVERA CENTENO,429,308
CAGUAS,GURABO,CAGUAS I,25932,PEPITA ARENAS,318,222
CAGUAS,GURABO,CAGUAS I,26492,ANTONIO DOMINGUEZ NIEVES,246,224
CAGUAS,GURABO,CAGUAS II,20644,CORNELLO AYALA (ATRAVESADA),107,92
CAGUAS,GURABO,CAGUAS II,20701,BUNKER,252,178
CAGUAS,GURABO,CAGUAS II,20719,JOSE MERCADO (ESPECIALIZADA BILINGUE),218,117
CAGUAS,GURABO,CAGUAS II,20727,CIPRIANO MANRIQUE,216,183
CAGUAS,GURABO,CAGUAS II,20776,ANTONIO S. PEDREIRA,305,257
CAGUAS,GURABO,CAGUAS II,20792,JOSE DE DIEGO,147,131
CAGUAS,GURABO,CAGUAS II,20800,JOSE GAUTIER BENITEZ,356,282
CAGUAS,GURABO,CAGUAS II,20818,DR. JUAN JOSE OSUNA,424,328
CAGUAS,GURABO,CAGUAS II,20826,JUAN NAVARRO,199,156
CAGUAS,GURABO,CAGUAS II,20834,LUIS MUNOZ RIVERA,239,187
CAGUAS,GURABO,CAGUAS II,20891,LUIS MUNOZ GRILLO,155,119
CAGUAS,GURABO,CAGUAS II,20909,LUIS RAMOS GONZALEZ,343,288
CAGUAS,GURABO,CAGUAS II,20941,PAULA MOJICA,225,182
CAGUAS,GURABO,CAGUAS II,20974,RAMON BRUGUERAS,178,128
CAGUAS,GURABO,CAGUAS II,20990,ROSA C. BENITEZ,397,321
CAGUAS,GURABO,CAGUAS II,21014,S. U. MERCEDES PALMA,247,190
CAGUAS,GURABO,CAGUAS II,21022,S. U. SANDALIO MARCANO,251,213
CAGUAS,GURABO,CAGUAS II,21030,SALVADOR RODRIGUEZ,135,101
CAGUAS,GURABO,CAGUAS II,21071,JOHN F. KENNEDY,215,180
CAGUAS,GURABO,CAGUAS II,23119,HAYDEE CABALLERO,336,288
CAGUAS,GURABO,CAGUAS II,23135,MYRNA M. FUENTES,283,228
CAGUAS,GURABO,CAGUAS II,23143,CONCEPCION MENDEZ CANO,350,290
CAGUAS,GURABO,CAGUAS II,23259,CHARLES E. MINER,185,149
CAGUAS,GURABO,CAGUAS II,23507,LUIS MUNOZ MARIN,167,157
CAGUAS,GURABO,CAGUAS II,23515,JUSTINA VAZQUEZ MENDOZA,202,163
CAGUAS,GURABO,CAGUAS II,23598,GERARDO SELLES SOLA (ESPECIALIZADA),320,235
CAGUAS,GURABO,CAGUAS II,27078,INES MARIA MENDOZA,349,257
CAGUAS,GURABO,GURABO,21915,MAXIMINA MENDEZ (CAMPAMENTO),173,145
CAGUAS,GURABO,GURABO,21923,CELADA CARRETERA,206,173
CAGUAS,GURABO,GURABO,21949,HATO NUEVO,279,178
CAGUAS,GURABO,GURABO,21964,DANIEL DIAZ SANTANA (JAGUAS),106,85
CAGUAS,GURABO,GURABO,22012,MATIA G.GARCIA  C.PRE.VOC.,595,452
CAGUAS,GURABO,GURABO,22020,S. U. VIDAL SERRANO,318,246
CAGUAS,GURABO,GURABO,22046,S. U. SANTA RITA,107,83
CAGUAS,GURABO,GURABO,22053,MARGARITA RIVERA DE JANER,421,344
CAGUAS,GURABO,GURABO,24612,VILLA MARINA,322,225
CAGUAS,GURABO,GURABO,26765,S. U. JOSEFINA SITIRICHE,369,306
CAGUAS,GURABO,GURABO,26773,DRA. CONCHITA CUEVAS,657,470
HUMACAO,CANOVANAS,CANOVANAS,31054,ANTONIO R. BARCELO,474,379
HUMACAO,CANOVANAS,CANOVANAS,31070,JOSE CALZADA FERRER,223,198
HUMACAO,CANOVANAS,CANOVANAS,31112,PEDRO GUTIERREZ,186,157
HUMACAO,CANOVANAS,CANOVANAS,31138,EUGENIO MARIA DE HOSTOS,257,227
HUMACAO,CANOVANAS,CANOVANAS,31146,JULIA DE BURGOS,259,228
HUMACAO,CANOVANAS,CANOVANAS,31187,LAS PARCELAS DE CAMPO RICO,144,108
